Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,51,F1_Triton_69.0_0.5,constrained_cy,386.478642288585,0.01,99.99815771738004,0.4202244862268843,2.0,1.7212795097142464,0.9798964552833559,2.9628031505621166
Triton,73.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,52,F1_Triton_73.0_0.5,constrained_cy,2382.4003510641173,0.01,99.99999933116653,0.2670842171322714,2.0,7.8474316022291575,0.9638664200920506,61.58218275166488
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,53,F1_Triton_77.0_0.25,constrained_cy,8983.408435727875,0.01,99.99999053888556,0.2589148359947125,2.0,17.393959791743317,0.984716393375237,302.54983723678316
Triton,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,54,F1_Triton_73.0_0.25,constrained_cy,6574.104598353016,0.01,99.99843929305264,0.19627548780103762,2.0,14.055037478803253,0.970755232587651,197.54407853056412
Triton,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,55,F1_Triton_73.0_0.25,constrained_cy,3725.124004601129,0.01,99.99956575826862,0.27145749700157995,2.0,10.382628808944103,0.973645612299228,107.79898098431606
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,56,F1_Triton_69.0_0.5,constrained_cy,269.3104002442046,0.01,99.99999974107395,0.47069819938513935,2.0,0.9584165824015879,0.9907097536581015,0.9185623454223396
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,57,F1_Triton_77.0_0.5,constrained_cy,3394.5931572662726,0.01,99.99141184380339,0.3388513636070437,2.0,5.8037914252119,0.9934788275843877,33.68399490736318
Triton,73.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,58,F1_Triton_73.0_0.5,constrained_cy,1325.1149102413553,0.01,99.99954121112461,0.35073338818267097,2.0,4.752277973385967,0.9772426524876275,22.58414593632943
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,59,F1_Triton_77.0_0.5,constrained_cy,1949.5321475665608,0.01,99.99999932563846,0.4107416697790087,2.0,3.883504017677098,0.9950504994747552,15.081603455314161
Triton,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,60,F1_Triton_73.0_0.25,constrained_cy,581.272319032697,0.01,99.99999736504743,0.4474378777918012,2.0,3.457177016844705,0.9725161245431011,11.952072925799252
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,61,F1_Triton_69.0_0.5,constrained_cy,9.274019287579407,0.01,0.9317975468659099,0.6148752534198965,2.0,1.3965702566717293e-08,1.0,1.95040848182014e-16
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,62,F1_Triton_77.0_0.5,constrained_cy,4772.227716246588,0.01,99.99698386476591,0.31799460114873496,2.0,10.300532382208747,0.9882163854678222,106.100967356931
Triton,73.0,0.5,96.0,0.0,2.0,2.0,Batch_1,2.7037037036035665,0.02083333333311632,63,F3_Triton_73.0_0.5,constrained_cy,7.449949206066916,0.01,99.58071576249233,0.8464342400683716,2.0,0.024665337460414983,0.9989771371687249,0.0006083788720361506
Triton,73.0,0.5,96.0,0.0,2.0,2.0,Batch_1,2.7037037036035665,0.02083333333311632,64,F3_Triton_73.0_0.5,constrained_cy,4.568849081622817,0.01,0.3925263725148164,0.8468899169962584,2.0,8.848574982768522e-11,1.0,7.829727922567695e-21
Triton,73.0,0.5,96.0,0.0,2.0,2.0,Batch_1,2.7037037036035665,0.02083333333311632,65,F3_Triton_73.0_0.5,constrained_cy,4.850452274354564,0.01,0.445281201268504,0.8427527488615634,2.0,5.0817855943115534e-12,1.0,2.5824544826552427e-23
Tego,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,66,F1_Tego_74.0_0.5,constrained_cy,118.15823680372945,0.01,99.9855665704148,0.6565517647442402,2.0,0.28895138167679746,0.9987697884819412,0.08349290097293029
none,74.0,0.0,96.0,0.0,2.0,2.0,Batch_2,2.8461538460443787,0.02083333333311632,67,F3_none_74.0_0.0,constrained_cy,19.135136571831936,0.01,0.4545131129062651,0.740348529377603,2.0,1.0255800994045674e-15,1.0,1.0518145402946823e-30
Tego,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,68,F1_Tego_74.0_0.5,constrained_cy,201.67862158798727,0.01,99.99999313004966,0.6009171359164027,2.0,0.9576474135496084,0.9936402643331763,0.9170885686782547
Triton,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,69,F1_Triton_77.0_0.0,constrained_cy,1922.2548470326788,0.01,99.99999971575319,0.44516742994782815,2.0,4.380360469105177,0.9951066800057905,19.187557839299327
Tego,69.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,70,F1_Tego_69.0_0.25,constrained_cy,5.934455587471683,0.01,1.411475758112723,0.7586163538171117,2.0,1.301532404928224e-10,1.0,1.693986601078246e-20
Tego,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,71,F1_Tego_74.0_0.0,constrained_cy,1062.0705200335951,0.01,99.99710812934335,0.42534361036450236,2.0,6.257672615696066,0.9685081500622715,39.158466565232445
